,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
1091,L5MEv78SZQh7DACYwwv3EF,"[-18, 9, -16, 0, -7, -4]","[-1, -3, -17, 8, -5, -9]",<class 'list'>,<class 'list'>,6,6
1092,frcKNcszaFipG8nvGmjhji,"[2, -15, -5, 1, 4, 10, 5, 14, -13]","[14, 2, -8, 1, 0, 8, -8, 11, -6]",<class 'list'>,<class 'list'>,9,9
1093,69hAx4MhfzNP5wTYoh2SQs,"[-6, -12, -7, 10, 3, 7, -17, -2, 5, -1, 6, -1, -10]","[-12, 7, -8, -17, -5, 11, -7, -12, 1, -8, -9, 7, -13]",<class 'list'>,<class 'list'>,13,13
1094,kAiGSRRFaodWY7hJc8cKJG,[6],[10],<class 'list'>,<class 'list'>,1,1
1095,9rWcpiJYtLS8aaELwutaLz,[7],[0],<class 'list'>,<class 'list'>,1,1
1096,bj9FAAnYcT4uVZsgAFsNNx,"[-10, -9, 1, -1, 0]","[-7, 7, -2, -7, 11]",<class 'list'>,<class 'list'>,5,5
1097,9w97vTG3AaqZrDkYRUzcNk,[-4],[2],<class 'list'>,<class 'list'>,1,1
1098,TbPmQJ8ThDB8UvaFP7Yfwk,"[-7, -17, -16, -16, 5, -2, 18, -13, 5, -11, 11, -9, -15]","[8, -4, -4, 0, 11, 0, 11, -9, -1, 11, 1, 12, -12]",<class 'list'>,<class 'list'>,13,13
1099,DohAE64fUSgSUwNhjmjRtm,"[6, -9, -5, 3, -7, 5, 4, 5, 0]","[5, -13, 1, 4, -14, -1, -4, -8, 4]",<class 'list'>,<class 'list'>,9,9
1100,LBRs385LmvzuSu5uptNQGB,"[8, -1, 11, 4, 1, 1, -2, 2, 6, 0]","[-5, 4, 9, 9, -1, -7, 15, 14, -1, 3]",<class 'list'>,<class 'list'>,10,10
1101,ZbqjQN8DPra6pWNgoQZu8U,"[4, -6, -3, -18, 0, -8, 4, -4, -6, -6, -14, -7, -16, -11]","[-1, -9, -16, 4, -6, -17, -11, -16, -18, -9, -9, -12, 0, -14]",<class 'list'>,<class 'list'>,14,14
1102,N5uFJvvzT33GpBPMn5gPX9,"[12, 12, 2, 11, 3, -3, -13, 9, -7]","[-8, 0, 14, 13, 6, 3, 13, -10, 7]",<class 'list'>,<class 'list'>,9,9
1103,kTNad9CcUUxuzjqgE9ac32,"[-7, -6, 1, -1, 3, -6, 4, -1, 4, 1]","[-1, -5, 5, -5, 0, 3, -7, -2, -1, -5]",<class 'list'>,<class 'list'>,10,10
1104,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1105,FxBeP4uMchxZpC54fK4h9C,"[-15, -9]","[-6, -3]",<class 'list'>,<class 'list'>,2,2
1106,3jM3hYyRtjMSsBpxRqyuce,"[-3, -1, 0, 9, -9, -19, -19]","[9, 8, 4, -3, -4, 3, -13]",<class 'list'>,<class 'list'>,7,7
1107,kpTwSU58wGykQDs98hR56f,"[12, -4, 10, -6, 11, 14, 12, 6, 12, 8, -4, 9, -1]","[-3, -5, 4, -5, 2, 11, 4, 2, -2, 8, -3, 4, -5]",<class 'list'>,<class 'list'>,13,13
1108,TXk7xAwLJpxaDcurwBMqvh,[11],[-10],<class 'list'>,<class 'list'>,1,1
1109,D9vSdeJEpq37CYc43fd9od,[0],[0],<class 'list'>,<class 'list'>,1,1
1110,mUC9ZP6rSV27XZmyABgq2B,"[7, -12, -2, -16]","[9, -1, 11, -15]",<class 'list'>,<class 'list'>,4,4
1111,npfEM8TNtgkjznY3V7kynP,"[3, 1]","[-5, -9]",<class 'list'>,<class 'list'>,2,2
1112,SSMn4gQumfgxtMNTtFYarY,"[10, -18]","[14, 5]",<class 'list'>,<class 'list'>,2,2
1113,Pa78pnVbYprhYSKeXqMDMu,"[5, -3, 6, -8, 3, 2, -6, 2, -4]","[-5, 3, 1, -1, 5, 5, 8, 4, 4]",<class 'list'>,<class 'list'>,9,9
1114,4ThX3ktvpE2LMqUeMzGvXg,"[-13, 10, 9, 8, 1, 0, 5, -3, 3]","[-1, 1, 0, 4, -13, 1, 4, -5, -17]",<class 'list'>,<class 'list'>,9,9
1115,9AiM29oVPTdgX8s4JuYMzX,"[6, -7, -5, 12, 13, 6]","[3, 12, 11, 13, 11, 10]",<class 'list'>,<class 'list'>,6,6
1116,joTeE8tueX2GFT3yztMWSo,"[-12, -4, -3, 5, -2, -14, -12, -12, 3]","[-8, -6, 6, -16, -1, -1, -8, -6, 2]",<class 'list'>,<class 'list'>,9,9
1117,SsenkwBKMqiKh5qJt6PhYU,"[-15, 1, 10, -15, -6, 5, 7, -16, -8]","[-15, 10, -13, 0, -15, -13, -7, -7, 0]",<class 'list'>,<class 'list'>,9,9
1118,DECrFnFXhpQNUDNToLSnSR,"[16, 14, 13, 10, 2, -6, -5, -6, -7, 7, 16, -4, -1]","[-2, 9, 16, 4, 7, 15, 5, 14, 12, 11, -3, 11, 7]",<class 'list'>,<class 'list'>,13,13
1119,eh7RjybjnwWh92GAhwY53N,"[-8, 7, 4, -12, 4, -8]","[-5, 6, 5, -11, 8, -11]",<class 'list'>,<class 'list'>,6,6
1120,RBgNPeRH7WxTqSKJX8AdVU,"[3, -5, -8, -3, -15]","[-10, -8, -16, -1, -8]",<class 'list'>,<class 'list'>,5,5
1121,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1122,BS453tbxq9RKvQaSzZeGB5,"[-15, -3, -5, 13, -10, 2, -3, -13, 10, -3]","[5, 1, 13, -17, 3, -1, -12, -10, -14, 15]",<class 'list'>,<class 'list'>,10,10
1123,2AW8KxkDFbtbnGk9BRjySJ,"[-4, -9, -2, 12, 4, -15, 14]","[-7, 16, -13, 9, 3, 3, -8]",<class 'list'>,<class 'list'>,7,7
1124,kAiGSRRFaodWY7hJc8cKJG,[6],[10],<class 'list'>,<class 'list'>,1,1
1125,Sgiz4pAgw9X3TPzjkHs4PT,[-13],[-10],<class 'list'>,<class 'list'>,1,1
1126,g7khT6vLdmd3ABwyeZgWFs,"[-18, -13, 5, -13]","[-5, 4, -8, -13]",<class 'list'>,<class 'list'>,4,4
1127,QWcwftdPScixUWt8TmQ3UN,"[-5, -5, 1]","[8, -5, 8]",<class 'list'>,<class 'list'>,3,3
1128,TSMnEwSF6uv9tX2Vx5nvEq,"[-2, -3, 0, 1, 5]","[-4, 2, 6, 6, 6]",<class 'list'>,<class 'list'>,5,5
1129,GbFtWZVBYUbuZND3YFCiS6,"[2, 9, -9, -13, -13, -6, -14]","[-5, -1, 5, 6, 14, -14, 7]",<class 'list'>,<class 'list'>,7,7
1130,L7bwjvKAj4KscsnEJ5MwV5,"[-5, -7, 5, 12, 0, -1, 1]","[1, -9, 4, -9, 4, 5, 7]",<class 'list'>,<class 'list'>,7,7
1131,4CevKdxyJfad4hu83AiL3F,"[-4, -4]","[-5, -1]",<class 'list'>,<class 'list'>,2,2
1132,PejaHmrYgvxq66mmL5ncVh,[12],[-8],<class 'list'>,<class 'list'>,1,1
1133,AuPrxtZUJmKrHXxGN6mdF7,"[12, 12, -14, 5, 12, -2]","[-9, 6, 10, -14, -1, 11]",<class 'list'>,<class 'list'>,6,6
1134,eTzZgAwy5QGpXLCusdA4he,"[6, 1, -13, -9, -9, 6, 10, -16, -5, -1, -7, -5, -14]","[6, -15, -4, 6, -1, -14, 11, -11, 9, 10, -2, -16, -9]",<class 'list'>,<class 'list'>,13,13
1135,UjKHryqC2nYd9e2CpekumW,"[-4, 0, 3, -9, -8, 5, -6, -2, 4]","[-1, -2, -1, -8, -8, 2, 1, 4, -4]",<class 'list'>,<class 'list'>,9,9
1136,oWv4ddyyVQvPtmXENzkY4N,"[-8, 9, 10, 9, -9, -9, -6, 9, -8, 8, 7, 6, -8]","[-5, 3, -2, 2, 8, 14, 14, -6, -4, -9, -9, 8, -4]",<class 'list'>,<class 'list'>,13,13
1137,9NSVaBMXHQP2PQ24DByVRV,"[4, -9, 3, 4, -6, -5, -1, -9, -2, -1, -2, -5, -9, -8]","[-6, 1, -5, 3, -9, -5, -3, 1, -3, -5, -5, 4, -4, -2]",<class 'list'>,<class 'list'>,14,14
1138,59XGPsvKDvWXM7swB8fVGH,"[8, -7]","[-6, -2]",<class 'list'>,<class 'list'>,2,2
1139,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1140,SqCqh9w55kWx2TTp7KuBH9,"[-9, -5, 6, 16, 5, -12, -8, -7, 1, 1]","[3, 11, -3, 7, -11, 4, 8, 5, -10, 16]",<class 'list'>,<class 'list'>,10,10
1141,93ztQRbKYKEwS6xjEcpqnC,[-8],[7],<class 'list'>,<class 'list'>,1,1
1142,ZzWVX9jbpGNjjoPzUetMGG,"[-10, 6, -9, 6, -3, -1, -3, 7, -2, 1]","[-10, 4, 5, 4, -9, 7, 5, 5, -3, -3]",<class 'list'>,<class 'list'>,10,10
1143,WWiPcpP9Q7663t3T4b53V6,"[-9, -4, 0, -3, 10, 7, 11, 13]","[7, 9, 6, 6, -5, 11, -9, -2]",<class 'list'>,<class 'list'>,8,8
1144,HNiAV3QQP2WFCzty4KooyH,"[-9, 9, 6, 2, 10, -2, 5, 7]","[-1, 3, -3, -2, 9, -4, -5, 6]",<class 'list'>,<class 'list'>,8,8
1145,QPGWpxNwuBLHqkekZfnyQp,"[-11, 4, -8]","[-9, 5, -14]",<class 'list'>,<class 'list'>,3,3
1146,TVE26mTvqtkAUbVj7uYztV,"[-14, -13, -3]","[-4, 6, -14]",<class 'list'>,<class 'list'>,3,3
1147,DbyJe8nbR5JC9uAkq6AF6c,"[-10, 12, -9, 15, -10, -3, -13, 13, -6, 12]","[-11, -8, -11, 14, 10, 4, 14, -13, -13, -10]",<class 'list'>,<class 'list'>,10,10
1148,kbwaFWkAPH7MSctNVH9tft,"[-6, 15, -5, -1, 2, -11, 0, 0, -10, -8, -6]","[-13, 9, 1, 2, -7, -2, 10, 6, 13, -13, 10]",<class 'list'>,<class 'list'>,11,11
1149,A6ttAsSf56bUDdVStxiRnk,"[11, -3, -16, -16]","[7, 7, -3, 0]",<class 'list'>,<class 'list'>,4,4
1150,EwQjmfNXNVy4j9SR5CWP6a,"[-9, -12, 3]","[3, -4, -14]",<class 'list'>,<class 'list'>,3,3
1151,HPHQr8UVucFhUq9xncbhP8,"[7, 1, 1, 7, -7, -4, -2, 7, -12, 3]","[-13, -10, -5, -2, -9, -1, -5, -13, 7, 2]",<class 'list'>,<class 'list'>,10,10
1152,T9RESTFSuHBHk793oLXcHu,"[-5, 6, -11, -12, 1, -5, 11]","[3, -13, 3, -13, -9, 8, 10]",<class 'list'>,<class 'list'>,7,7
1153,TUVtxabpJoETvuuDUg7gdu,"[7, -4, -10]","[-7, -9, 11]",<class 'list'>,<class 'list'>,3,3
1154,j9R7T2mWtB9W9DHPWfNAt6,"[-15, -14, 3, -1, 1]","[-1, -15, 5, 3, -15]",<class 'list'>,<class 'list'>,5,5
1155,Y282kfQMZrYgKM4og6dbmf,"[-1, 6, 3, 7, 2, -1]","[7, -9, -1, -8, 4, -11]",<class 'list'>,<class 'list'>,6,6
1156,YxF9mQmqhgJ7MuQmFH4Q4a,"[2, -7]","[-4, -6]",<class 'list'>,<class 'list'>,2,2
1157,nFRTfcPgKa6ybrWJJCvTsS,"[-9, -10, 3, -13, -5, -14]","[3, -4, 1, -13, 1, -14]",<class 'list'>,<class 'list'>,6,6
1158,LsHhgE8mLiwZDmhY2xYpen,"[-2, 6, 18, 13, 6, 5, -8, 12, 4, 13, 0, -3, 2]","[11, -11, 12, -10, -4, 15, 10, 15, 6, 2, -8, 13, -3]",<class 'list'>,<class 'list'>,13,13
1159,ScfwbdKXuxaDerdtURqic5,"[3, -1, -6, -2, -2, -8, -3, 4, 1, -2, -5, 3, -1, 4]","[-2, 0, 1, 1, -1, -6, -6, 2, 3, 3, -4, 5, -3, -6]",<class 'list'>,<class 'list'>,14,14
1160,Q5pzACoYJjAaM6nKXh5GDo,"[-5, -13, -6, 4, 4, 1, -10, -5]","[-1, -16, 6, 0, -3, -4, 4, -11]",<class 'list'>,<class 'list'>,8,8
1161,2VQNBWUfS28W3nAPFXzEWc,"[7, 3, 10, 12, -14, -15, 1]","[4, -8, -6, 3, -2, 11, -6]",<class 'list'>,<class 'list'>,7,7
1162,hcoCjSZVs7rouHPu7UvVEG,"[11, 8, 3, -5, -2, 7, -4, 0, -5, 11, -4, 0, 2]","[-4, 1, -3, 11, -5, -1, -2, -5, -1, 4, -2, -4, 10]",<class 'list'>,<class 'list'>,13,13
1163,CUSVJCjeMZfPq9biakc3Td,"[6, -2, -17, -14, 3, -7, -8, 6, 1, -2, -13, -17, -15, -9]","[7, -12, 1, -6, 7, 2, -11, -17, -16, 3, -6, 7, -15, -8]",<class 'list'>,<class 'list'>,14,14
1164,UKR5yhaET5NWU6FUP42UBu,"[-2, 8, -5, 9, 10, 9, 5, 8, -2]","[-5, -1, 3, -5, 3, 0, 8, 3, 10]",<class 'list'>,<class 'list'>,9,9
1165,YNw3GothJtUnsmr27UvVGc,"[6, 10, 11, 5, -3, -1, 18, -2, 11, 0, 1, 17, 10, 11]","[3, 0, 11, -4, -3, 6, 5, 10, -4, 11, 8, 14, -4, 18]",<class 'list'>,<class 'list'>,14,14
1166,jcWZkbspYe8Rq3VoVHxzaJ,"[-10, 3, -6, -7, -9, -8, -2, 10, 5]","[-1, -3, -6, 9, -3, -10, -4, -6, -8]",<class 'list'>,<class 'list'>,9,9
1167,egAwH5WzoLyrqHf9pbgnsY,"[-1, -4]","[-1, -6]",<class 'list'>,<class 'list'>,2,2
1168,f4TMUcEKJSbnitFXhzaDzT,"[-6, -3, 5, 10]","[2, 12, 12, 4]",<class 'list'>,<class 'list'>,4,4
1169,MXJNcLMhwyvF7UHYoVqVGb,"[-9, -7, -10, -2, -9, 0, -15, -5, -3, -5, -3, 10, -7]","[-11, 7, 4, -11, 11, 10, 3, -7, 3, -9, -8, 6, -15]",<class 'list'>,<class 'list'>,13,13
1170,o5gZN2ddmsbkfk5WDdXhcD,"[-6, -3, -6]","[4, 4, -9]",<class 'list'>,<class 'list'>,3,3
1171,2kpQQ7XziWyJkBw5jcAyow,"[7, -5, 2]","[-5, 7, 2]",<class 'list'>,<class 'list'>,3,3
1172,kUFrbKaFKa4raYDjxVdHgB,"[-1, 9, 4, -2, 11, 14, 2]","[-4, 4, -2, 13, 3, 16, -5]",<class 'list'>,<class 'list'>,7,7
1173,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1174,oU6aBcWVFvAc64R9rgyvV6,"[7, -11, -7, 11, 5, -1]","[-9, -9, -1, -13, -2, 0]",<class 'list'>,<class 'list'>,6,6
1175,UoHx8jEy2votdKWTL7osKF,"[6, -2, 6, 6, 5, 1, 5, -10, -17, 4, 6, 2]","[-7, -1, 3, -12, -2, -17, -5, -7, -1, 3, -13, 5]",<class 'list'>,<class 'list'>,12,12
1176,gKQvAnABQTGEx6XNqV4kjH,"[3, -4, -6, -6, 18, 13, 17, 6, 3, -13, 9, 18, 11, -1]","[1, 3, 14, 12, 18, 1, -2, 15, 18, -1, 9, -6, 9, 10]",<class 'list'>,<class 'list'>,14,14
1177,FjDRLcYux2aUcK4P9JSQkU,"[8, 12, -1, -8, -4, 5, 0, -10, 4, 6, 10, 12, 0, 11]","[-6, -4, -1, 6, 7, -7, -1, -2, 8, -2, 1, 4, -1, 8]",<class 'list'>,<class 'list'>,14,14
1178,oJ6qz7FnhfgFbzAyXXikmz,"[-8, 15, -1, 15, -5, 4, 1, 13]","[6, 5, -9, -5, -5, -5, -6, -11]",<class 'list'>,<class 'list'>,8,8
1179,WfgyejPXRXvGAybMQyCPGn,"[4, -5, 2, -3, -9]","[-7, 9, -7, -10, -1]",<class 'list'>,<class 'list'>,5,5
1180,6HXTvWXGZZwsALsWCejKVm,"[-10, 6, -11, -8, 5]","[0, -8, -12, 4, -14]",<class 'list'>,<class 'list'>,5,5
1181,atnWRaB3e6sjBGJWtD7KCx,"[10, 6, 11, 7, 0, -5, 4, -6, -6, -7, 1]","[-5, -5, -8, -8, 9, 7, 9, -9, 0, -7, -5]",<class 'list'>,<class 'list'>,11,11
1182,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1183,DhYPGpbjFiW8xvqTETAPud,"[16, 0, -4, 14, -3, 2, 11, 2, -8, 7]","[2, 0, 9, 3, 2, -2, 4, 8, 7, 7]",<class 'list'>,<class 'list'>,10,10
1184,S2r2NPcyyMbeJiinppzKt3,"[-18, -18, -7]","[2, 4, 14]",<class 'list'>,<class 'list'>,3,3
1185,8aY7kv5cGhtE5MSiKxDH4T,"[5, -2, -4, -4, -2, 2, -3, 5, 2, 1, -2, 5, -3, -1]","[-3, 5, -9, -8, -6, -8, -7, -2, -3, 4, -2, -9, -9, -1]",<class 'list'>,<class 'list'>,14,14
1186,JKbLa7L87L88hA5GbUy3J3,"[-8, 3]","[8, 1]",<class 'list'>,<class 'list'>,2,2
1187,ixUZgAHKaAMZKhx8QhEwHd,"[4, 3, -4, 3, 0, 4, -2, 9, 3, 10, 1, -6, 7]","[-4, 8, 3, 6, 7, 8, 9, 8, 8, -3, 8, 4, -4]",<class 'list'>,<class 'list'>,13,13
1188,JSygWrgesMn4Np6ywAPfZ2,"[2, 0, 10, -5, -9, 13, 4, 5, 4, -13, 13, -9, -12]","[-11, -6, 6, -4, 6, -3, -10, -10, -8, -3, -10, -8, -1]",<class 'list'>,<class 'list'>,13,13
1189,6zWP2RuqA9sMwdySoWxGzt,"[13, 8, -11, 2, -17]","[-5, -1, -16, -11, -18]",<class 'list'>,<class 'list'>,5,5
1190,Ntj6Cb7qgBi3HR6da6EDHG,"[8, -8, 1, -1, -5, -9, -18, -11, 4]","[-2, -17, 4, -7, -18, -12, -11, -10, -18]",<class 'list'>,<class 'list'>,9,9
1191,NBkuXz8S4LuCQGddhSnU6H,"[-3, -7, 1]","[-12, -11, -13]",<class 'list'>,<class 'list'>,3,3
1192,mTxo6yZuvQnWSt5SoZzF8i,"[1, 2, -2, 13, -7]","[1, -6, -8, 1, 14]",<class 'list'>,<class 'list'>,5,5
1193,8rBmRnS8wgyf9yUrzQaUz4,"[11, 14, 7, 9, 2]","[2, 3, 10, -4, 15]",<class 'list'>,<class 'list'>,5,5
1194,8LoKuaSpdUSoyuEPAkYtBk,"[-3, 7, -5, 6, 0, 10, -1, 4, 4]","[-6, -2, -2, 12, 13, -2, -2, 12, 13]",<class 'list'>,<class 'list'>,9,9
1195,6RnnfJ8RUGRbyDUE5coubB,"[5, -3, -4, 3, -3, -7, 1, 7, -7]","[-8, -7, 4, 1, -8, 7, 5, -8, -7]",<class 'list'>,<class 'list'>,9,9
1196,gdW3k35A3TtW9kLggsRBRe,"[2, -10, -3, -12, 1, 14, -2, -12, -14, 11, -18, 11, -16]","[-5, -11, 14, -5, -10, -1, -17, 5, -1, -10, -5, 11, 7]",<class 'list'>,<class 'list'>,13,13
1197,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1198,NAw5qVccnAoA3JL5JafGaB,"[2, -5, 0, -7, -7]","[1, -9, 1, -11, -11]",<class 'list'>,<class 'list'>,5,5
1199,nfAdKMUhdQoAhKpi4W4xkF,"[9, 5, 4, -5, 2, -5]","[-6, 6, 8, -4, 6, -2]",<class 'list'>,<class 'list'>,6,6
1200,f3eKNXwQLDvX4Hiabm78ej,"[1, -2, -6, -7, -8, -1]","[-5, 7, -5, -7, 6, 1]",<class 'list'>,<class 'list'>,6,6
1201,YCxGRwWawXubkHENDSHHgX,"[-5, 2, 0]","[2, 8, 7]",<class 'list'>,<class 'list'>,3,3
1202,kTLvPNFs43KfwAFkfN99qX,"[16, 10, -5, 1, 3, -6]","[8, 16, 13, -7, 4, 0]",<class 'list'>,<class 'list'>,6,6
1203,3by3KBSUHAhCEJA3qEmFgu,"[-7, -2, -9, 7, 2]","[9, 8, 5, 7, -4]",<class 'list'>,<class 'list'>,5,5
1204,TX9FvQBJ7EKoab7DYUwVu4,[9],[6],<class 'list'>,<class 'list'>,1,1
1205,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1206,8Ws2YrLhNWdnTW8jvsVovo,"[-5, -6, 4, -6, 4, -1, 3, -5, 5, -1]","[3, 2, 8, 5, -3, 1, 1, 3, -5, 3]",<class 'list'>,<class 'list'>,10,10
1207,Erw6jMYU6MHUecNdGg3dQY,"[-15, -14]","[-3, -13]",<class 'list'>,<class 'list'>,2,2
1208,gxwJBAgpfsrBXfVwMXqS4c,"[-9, -8, -9, -9, -4]","[-1, 0, -3, -1, -3]",<class 'list'>,<class 'list'>,5,5
1209,4EFGjb4FF92RMPkySPRr2G,"[-10, -10, -2, 9]","[8, 0, -10, -6]",<class 'list'>,<class 'list'>,4,4
1210,7XvWjERB56M5HebB6ArukZ,"[-15, -12, -5, -7, 12, 1, 1, 3, -17, -1, 9, 5, -18, -12]","[0, 16, 16, -8, 12, -15, -3, -7, -16, 9, -7, 11, -8, -1]",<class 'list'>,<class 'list'>,14,14
1211,Rc5JaBMJGUbVdTMnvUAGyq,"[9, 1]","[5, 14]",<class 'list'>,<class 'list'>,2,2
1212,38m6whapSiGxPDoqUkDHZ9,"[-2, -11, -10, 4, -6, -8, -19, -17, -18, -9, -18]","[-15, -8, -10, -11, 1, -13, -9, 3, -18, -12, -4]",<class 'list'>,<class 'list'>,11,11
1213,BounQ2LwBU8DCCTzTdxWMH,"[-12, -13, -8, 5, 8, -16, -8, 2, -13, -7, -2]","[-16, 5, -9, 7, -4, -3, 1, -7, -13, -10, -14]",<class 'list'>,<class 'list'>,11,11
1214,S6kQU252AgZmDohbWLTCKm,"[4, 1, 1, -2]","[5, 4, 9, -2]",<class 'list'>,<class 'list'>,4,4
1215,9rWcpiJYtLS8aaELwutaLz,[7],[1],<class 'list'>,<class 'list'>,1,1
1216,f9VMtPN35JpSYZd9irLAba,"[3, 5, 1, 9, 7, 9]","[16, 10, -14, 11, -14, -2]",<class 'list'>,<class 'list'>,6,6
1217,93ztQRbKYKEwS6xjEcpqnC,[-8],[-6],<class 'list'>,<class 'list'>,1,1
1218,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1219,24wXBDNybpB9ghWr2SaX8K,[2],[-1],<class 'list'>,<class 'list'>,1,1
1220,jPpycyeSVX8Sus9BTggqG9,"[-3, -7, 4]","[-8, 1, -8]",<class 'list'>,<class 'list'>,3,3
1221,BNcrhrGVHhkQnWepBNjm8j,"[-9, -7, 0, -1, -9]","[0, -7, -6, 3, -6]",<class 'list'>,<class 'list'>,5,5
1222,8CtoMAFcKZ4EvrDJscWdLK,"[-12, 2, 3, 13, -9]","[9, 2, -6, -14, -9]",<class 'list'>,<class 'list'>,5,5
1223,TzK6gGgUUP7zaiyNmRDbZY,"[11, 12, 11, 3, -3]","[-3, 15, 5, 3, 16]",<class 'list'>,<class 'list'>,5,5
1224,ifa9xLH3ZCCPGBKQ6dxhSn,"[-1, -14, -10, 6, -15, -7, 4, 10, -16, -12, -2]","[-11, -1, -15, 4, -1, -2, 10, -8, -14, 6, -12]",<class 'list'>,<class 'list'>,11,11
1225,HWUQEjoYRUU9rdfLGYCJ4y,"[4, 5, 0]","[-9, 2, -5]",<class 'list'>,<class 'list'>,3,3
1226,FFy5dw7Lnp2etShVjjJ866,"[-3, 8]","[-8, -5]",<class 'list'>,<class 'list'>,2,2
1227,RQ4CKbNa5UNjnmpbYMuL5j,"[-3, 7, -12, -9, 6, 3, 10]","[11, -12, 10, -12, -1, 9, 6]",<class 'list'>,<class 'list'>,7,7
1228,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1229,nMgBHahG6uWBAvvNNwaX5g,"[17, 17, 12, -1, -3, 16, 15, 0, 1, -2, 7, 4, 1, 12]","[9, 5, 14, 7, 8, -5, 7, 2, 12, -5, 2, 3, 13, 2]",<class 'list'>,<class 'list'>,14,14
1230,8XA3dN7vdGU7p58A3ijs5K,"[-2, -4]","[-3, -2]",<class 'list'>,<class 'list'>,2,2
1231,PMhe8Dnuz6HNHNMSC9PcfY,"[-16, -10, -7, -7, -12, -15, -12, -13, -4, 0]","[-7, -11, 2, 3, -12, -10, 2, -15, -6, -12]",<class 'list'>,<class 'list'>,10,10
1232,Hy47NkwA5QQtCX97JCDacY,"[-13, 5]","[4, -11]",<class 'list'>,<class 'list'>,2,2
1233,dHsmDpw5enVfmA5Kmvm2nD,"[-2, -5, 0, 13, 0, 9, 5, 2, -3, -4, 9, -1, 11]","[-10, 4, 10, 1, 12, -11, 8, -4, 13, -13, 10, -2, 5]",<class 'list'>,<class 'list'>,13,13
1234,HXQqnzKk8WkzzW5RZrHqmT,"[-8, -3, -7]","[0, 10, 1]",<class 'list'>,<class 'list'>,3,3
1235,fRByQPJy7kDmRQtdp96s3G,"[5, -8, -9, -9, 3]","[-2, -5, -6, -12, 8]",<class 'list'>,<class 'list'>,5,5
1236,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1237,FmVFZ9jFsdxeFcwPW5AmJE,"[-3, 6, 8]","[7, -1, -9]",<class 'list'>,<class 'list'>,3,3
1238,DCbDWQ9h492JWW6CFFqwcY,"[-1, -3, 2, 6, 0, 15, 11, 5, -10, -6]","[3, 7, 8, 10, -2, -4, -3, 17, 3, -9]",<class 'list'>,<class 'list'>,10,10
1239,hpfAhouTjCKkcKadi68wJA,"[-3, 14, -10, -6, 10, 8, -10, 8, 10, 6, 9, -3, 2]","[4, 8, -4, -2, 1, 2, -3, -9, 7, -3, -1, 4, 1]",<class 'list'>,<class 'list'>,13,13
1240,BTQaTTG3x7jBqMByKPqoMG,"[9, 5, 13, 2, 12, 6]","[13, 12, -2, 0, 13, 5]",<class 'list'>,<class 'list'>,6,6
1241,LbodaxxPcNZmKXsxEa6PVA,"[-9, 4, -4]","[-5, -13, -15]",<class 'list'>,<class 'list'>,3,3
1242,LjfDfxzjy4mf7RoeZAMUbg,"[-2, -3]","[4, -6]",<class 'list'>,<class 'list'>,2,2
1243,BSxHJDpXUUGw8rA8RHbSdd,"[12, 7, 1, -11, 3, 10, -5, 2, 11, 1, 0, -2]","[-14, 4, 2, 8, -4, 4, -10, 6, -4, -4, 2, 5]",<class 'list'>,<class 'list'>,12,12
1244,6dbPMSLSdWPawtS86zc2ug,"[-6, -10, 2]","[1, -13, -10]",<class 'list'>,<class 'list'>,3,3
1245,mvJHZihpLb82o72457H27e,"[-3, -2, 5, -6, 0, -3]","[-6, 2, -1, -13, -6, -15]",<class 'list'>,<class 'list'>,6,6
1246,FYk5SEskA5dJJNAnGHJrFU,"[3, -7, 4, 2]","[-2, -2, 0, -1]",<class 'list'>,<class 'list'>,4,4
1247,icEn4dXypLnTTpCsZZskXb,"[7, -5, -8, 6]","[5, 7, -14, -1]",<class 'list'>,<class 'list'>,4,4
1248,kXsWCpFZ2MfjMSHP2Znfam,"[-14, 9]","[-4, 2]",<class 'list'>,<class 'list'>,2,2
1249,jRGQMmMFPUVPPeBZePHpqi,"[-6, 7, 1, 2, 1, -4, -5, -2, -7, 6, -7, 1]","[6, 5, -1, 6, 5, 1, 7, 3, -2, -4, 4, 6]",<class 'list'>,<class 'list'>,12,12
1250,BNhJ2YWZdhg8hGm8w3WQzE,"[1, -7, -3, -4, -6, 1, 4, -4, 3, -6, 2, -3, 4]","[-10, 3, -6, 1, 1, -12, -7, -12, 0, -8, 0, -12, 2]",<class 'list'>,<class 'list'>,13,13
