,id,td_a,td_b,td_type_a,td_type_b,size_td_a,size_td_b
1109,coxJZckxxojpQnepNhaEhk,"[-4, 2, 2, 7, -2, -5, -1, -10, 0, -6, 4, 3]","[-8, 5, 6, 2, 3, -1, -1, 3, 2, 0, 4, -6]",<class 'list'>,<class 'list'>,12,12
1110,Sgiz4pAgw9X3TPzjkHs4PT,[-13],[-18],<class 'list'>,<class 'list'>,1,1
1111,c2UMc3LDQXTh7cukAkcHRy,[3],[-4],<class 'list'>,<class 'list'>,1,1
1112,FnsYo9MAffVp8quDdWDoZi,"[-6, 0, -1, 5, -7, -1, -7, 3, -1, -3, 2, 2, 3]","[3, -4, 4, 3, 2, 5, -4, -3, 4, -3, -5, 1, 6]",<class 'list'>,<class 'list'>,13,13
1113,4mNY4BahJcq6dgy6Bzs8sB,"[8, -17, 9, 7]","[4, 7, 3, 4]",<class 'list'>,<class 'list'>,4,4
1114,JUDiUKDnSEDA2K6iMmjeHD,"[0, -11, 0, 6, -8, -1, -14, -9, -8, 3, -12, -8, -7, -10]","[-14, 6, 5, -12, -9, 3, 1, -13, -1, 3, 1, -1, 0, -14]",<class 'list'>,<class 'list'>,14,14
1115,8GnzdnrTxBWUbFnhFTDqoK,"[5, 7, 4, 5, -11, -3]","[-12, -9, 15, -5, -13, -14]",<class 'list'>,<class 'list'>,6,6
1116,N9DnteiNGXvbwiq2HTnouQ,"[4, 1, -6, 0, -13]","[-12, -2, -9, -13, 5]",<class 'list'>,<class 'list'>,5,5
1117,LyFsbZghXgFnjA7AehF58K,"[1, -1, 8, 7, -3, -5, -3, 9]","[-4, 2, -1, 1, 12, 0, 10, -1]",<class 'list'>,<class 'list'>,8,8
1118,98uTP43X8cfnPJfGKKDCh3,"[-3, -4, -1]","[2, 5, -9]",<class 'list'>,<class 'list'>,3,3
1119,PMhMhPZJD9fcmLGzLmokFu,"[-4, 6, 4, -2, 7, -6, 8]","[9, -5, 6, 2, 4, 7, 8]",<class 'list'>,<class 'list'>,7,7
1120,MPkoMYoP9muBjQMqRTgMXg,"[11, 13]","[0, 2]",<class 'list'>,<class 'list'>,2,2
1121,mFyGH7gWKKTVt5dqnLGfZd,"[-6, -4, 4, 9, -8, -3, 1, 4]","[10, -10, 4, 3, 7, -3, 9, 11]",<class 'list'>,<class 'list'>,8,8
1122,8Bnv6wXxL3aSrSYxcpG5jC,"[5, 9, 6, 9, 9, -15, 7, -15]","[1, -2, 9, -16, 13, 1, -8, 9]",<class 'list'>,<class 'list'>,8,8
1123,MjMkgxbMKeGpVYoR36de9X,"[-1, -4, 2, -5, -2, 2, 1, -3, 2, 2, -4, -5, -3]","[-4, 1, 0, 1, 3, 2, 8, -1, -1, 0, 5, 0, 2]",<class 'list'>,<class 'list'>,13,13
1124,hCJpwAYMLXNZq7d5JdMznP,"[0, 4, -11, -8, -13, -6, -13, 2, -8, -13, -13, -8]","[-12, 5, 2, -14, -10, 4, 3, -10, -10, -8, -5, -15]",<class 'list'>,<class 'list'>,12,12
1125,Mi43PxNg94ghKAes4f4EAz,"[7, -3, 8, -4, 8, 2, 2]","[1, -3, 3, -7, -1, 10, 1]",<class 'list'>,<class 'list'>,7,7
1126,BZ6RSiNCWpzM6ahoKvPYMs,"[-11, -10]","[5, 1]",<class 'list'>,<class 'list'>,2,2
1127,ceDct7kNn2m6VJjxh2fDnJ,"[-9, 3, -12, 7, 4, -10, -6, -3, 8, 9, 4, -11]","[-14, 1, -7, 5, -14, -10, -12, 7, 5, -8, 8, 2]",<class 'list'>,<class 'list'>,12,12
1128,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1129,nj5jMS4YDToZFtCQktrpY8,"[6, -14, 0, 15, -6, -14, 2, -7, 9, 10, -4, 15]","[-2, 14, 0, 2, 4, -9, -8, -1, -11, -4, 7, 2]",<class 'list'>,<class 'list'>,12,12
1130,nVe24hp4aQmpX4pqZa47ng,[-9],[-1],<class 'list'>,<class 'list'>,1,1
1131,gMt2YBQJjbz6AxLUzDK6wf,"[4, -3, 1, -7, 1, -6, 1, 1, 4, 0, 0, -8]","[-5, 0, -10, -9, -6, -1, -6, -5, -8, -5, -1, 3]",<class 'list'>,<class 'list'>,12,12
1132,hghgP3PGLNgyaQDte58hSh,"[16, -10, -1, 8, 12, 4, -9, 10, 12, -4, 16, 15, 7]","[10, -13, 16, 1, -13, 9, 14, 3, 1, 14, 16, -11, 15]",<class 'list'>,<class 'list'>,13,13
1133,Fquwep8zSkV6AxbtAGqEcp,"[-13, -11, -1, 9, -2, -17, -10, -9, -2, 7, -14, -4, 7]","[0, -8, -1, 0, -11, 1, -7, -3, -17, -8, -9, -3, -16]",<class 'list'>,<class 'list'>,13,13
1134,Sdbcf53sanwaafjnogqoER,"[-9, 3, -11, -4, -7, -4, -5, -11, -9, -7]","[-12, -11, -7, -5, 2, 2, -7, 0, -5, -9]",<class 'list'>,<class 'list'>,10,10
1135,7dfFd2uMXs43kAKkNnfykm,"[7, -3, -12, 2, 13]","[11, -3, 1, -1, 14]",<class 'list'>,<class 'list'>,5,5
1136,h6XAhMy4NvDB6wxxGQCnuA,"[9, -4, -2, 4, 11, -13, -1, -13, -2, 10, -8, 10, 1, -13]","[8, -6, -8, -9, 10, -1, -1, 5, 12, -2, -6, 3, 0, 6]",<class 'list'>,<class 'list'>,14,14
1137,TfHL6NtXfpLeaBiYNg2veF,"[2, -5]","[5, 1]",<class 'list'>,<class 'list'>,2,2
1138,MPtQ4JkoKD6qQxwjpuXkEA,"[-3, 2, -6, 9, -4, 12, 9, 1, 10, -8, 0]","[11, 10, 5, -3, -2, 13, 11, 2, 3, 2, 13]",<class 'list'>,<class 'list'>,11,11
1139,WWwjucLSS3pK3nVpNRqtqc,"[-6, -5, 4, -16, -6, -15]","[-3, -8, -8, -4, 5, -8]",<class 'list'>,<class 'list'>,6,6
1140,4SoEzwUofo4HWCswsQqpdw,"[-10, -6]","[-9, -5]",<class 'list'>,<class 'list'>,2,2
1141,YFsvbxebCsU6MNRuiECe2f,[-3],[7],<class 'list'>,<class 'list'>,1,1
1142,YEJyRJvryfNb7v9mh6LykN,"[7, -9, -11, 1, 6, -6, -4, -5]","[2, 0, 5, 2, -11, 3, -6, -1]",<class 'list'>,<class 'list'>,8,8
1143,nVSzJQqMVkLzsz7xNi9pa6,"[1, -12, -9, -6, -3, 0, 7, -3, 7, -10, 3, 7, -12, -10]","[3, 2, -2, -10, 12, -11, -1, 0, 2, -13, 9, 4, -3, -5]",<class 'list'>,<class 'list'>,14,14
1144,hEzMk75dMGUqSiZ58BdanW,"[-15, -9, 9]","[-4, -12, 15]",<class 'list'>,<class 'list'>,3,3
1145,YSDv6eH7Yj6WH8FzniR3Ty,"[-13, -2, -12, 6, -4, 13, 10, 6, 6, 8, 13]","[1, -14, 12, -4, 1, 3, -8, 6, 0, -4, 11]",<class 'list'>,<class 'list'>,11,11
1146,jUZQLXi8s9ymEzei2NhEBn,"[7, -4, 14, 16, -4, 3, -2]","[-2, 8, -3, 4, 10, 16, 5]",<class 'list'>,<class 'list'>,7,7
1147,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1148,n8ETvdTtkwkdBnBPeptdLY,"[-14, 3]","[-2, -8]",<class 'list'>,<class 'list'>,2,2
1149,bYwxUCrmRoYhtSAekkKmrG,"[5, 2, -4, 2, -2, -9, -9, -2, -9]","[-6, 4, 1, -3, -2, -2, 6, -9, -7]",<class 'list'>,<class 'list'>,9,9
1150,kAiGSRRFaodWY7hJc8cKJG,[6],[-13],<class 'list'>,<class 'list'>,1,1
1151,EisahDV3UcpZyNAd7XtczF,"[-5, 4]","[1, -4]",<class 'list'>,<class 'list'>,2,2
1152,LHmmF3tFDuMmnBfVTHNGGW,"[-16, 1, 3, 7, 2, 0, 0, 1, 0, -11, 7]","[-9, 7, 0, -18, 1, -5, -6, -3, 4, 2, -15]",<class 'list'>,<class 'list'>,11,11
1153,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1154,JBoJhRPMNByFcXFdqRt5Ho,"[-12, -9, 3, -13, -9, -3, -12, -6, -5, -2, -6]","[0, 0, -6, 5, -3, -7, 4, 1, -4, 1, 1]",<class 'list'>,<class 'list'>,11,11
1155,ZkuFioUpvfi3jbyYwJdE5D,"[0, 0, -1, 5, -6, 6, -8, -1, 1, -2, 1]","[1, 5, -3, -8, 0, 0, 0, -5, 0, -4, 0]",<class 'list'>,<class 'list'>,11,11
1156,egMsB2pFpcxberwM8NcV6c,"[12, 13, -4, -5, -11, 3, 8, 13, -5, 9, 12]","[-5, 6, -12, 5, 12, -9, -10, -10, 10, -1, -8]",<class 'list'>,<class 'list'>,11,11
1157,BVzgBqvXCKefdHbLeosHZM,"[10, 8, 0, 9]","[-6, -6, 6, -8]",<class 'list'>,<class 'list'>,4,4
1158,E2SvH5nbtEmo8SXMo594f4,"[8, 4, -8, -1, 11, -15, 6, -12, 7, -11, -8, 9, 2]","[13, -7, -13, 6, -6, 4, -13, 13, 14, 8, 7, 6, 0]",<class 'list'>,<class 'list'>,13,13
1159,EoziWpK6JPTL4U7CxgRQef,"[0, 8, -8, 2, 4, -4, -2, -8]","[8, 2, -4, -3, -1, -8, 9, -7]",<class 'list'>,<class 'list'>,8,8
1160,ay86YkmwA9VLK5RkUto859,"[10, -15, 14, 8, -13, -14, 2, 4, -18, 4, 12, -18, -7]","[-11, 10, -1, 6, -16, 14, 11, 1, 11, 1, 0, 8, 11]",<class 'list'>,<class 'list'>,13,13
1161,24DHe4wUnaoLnXgSSDDcv5,"[7, 13, 4]","[-10, 4, 5]",<class 'list'>,<class 'list'>,3,3
1162,D3BF7gX5aFdZBC7QbjcQLd,"[9, 10, 12, -9, 3, 12, 4, 8]","[-7, 14, -1, -7, 13, -6, 3, 14]",<class 'list'>,<class 'list'>,8,8
1163,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1164,BZL9FNkKSAwJpELdrXUGvc,"[-11, 6, -6, 7, 7, -10, -2, 8]","[-7, 3, -7, -10, -7, -5, 8, -7]",<class 'list'>,<class 'list'>,8,8
1165,JZoLQKvxKnoPhpzz7Giho5,"[-2, 4, 5, 17, 8, -11]","[10, 2, -4, 12, -6, -9]",<class 'list'>,<class 'list'>,6,6
1166,i8sshY2JZ5S2QqcyG8aumf,"[5, 4, -14, 10, -11, -8]","[8, 8, 12, 12, 2, -14]",<class 'list'>,<class 'list'>,6,6
1167,RuBLPuS7irisxGG9PtsJgP,"[-4, -8, 10, 3, 0, -7, -12]","[-9, -13, 1, 2, -4, 8, -6]",<class 'list'>,<class 'list'>,7,7
1168,TXk7xAwLJpxaDcurwBMqvh,[11],[1],<class 'list'>,<class 'list'>,1,1
1169,93ztQRbKYKEwS6xjEcpqnC,[-8],[5],<class 'list'>,<class 'list'>,1,1
1170,6VTKgQqdk6zEXAvYfqsiqQ,"[0, -14, 15, 6]","[-8, -12, 17, 14]",<class 'list'>,<class 'list'>,4,4
1171,8svgWqstkVAmz56v4BKHX8,"[-16, -4, -6, 7, -4, -5, -7, 6, -3, -6, -13]","[-17, -16, -11, -2, -6, 3, 1, 7, -15, 0, 5]",<class 'list'>,<class 'list'>,11,11
1172,JYJWe78SRJRvPR8ZzBS6xc,"[2, 9, -9]","[-12, 4, -4]",<class 'list'>,<class 'list'>,3,3
1173,4gS9Fx5o2wpXM8oeiLEpEg,"[-10, -8, -5]","[16, -5, -6]",<class 'list'>,<class 'list'>,3,3
1174,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1175,axDTQ327MWAQbcriV6Cssq,"[4, -3, -6, -6, -4, -2]","[-6, -3, -1, -1, 3, -5]",<class 'list'>,<class 'list'>,6,6
1176,gFXBYpzvkwCcAUJiNSBXXQ,"[1, 0, -3, 7, 1, -16, 7, -1, -17, -2, -15, 3]","[-16, -16, 0, 10, -15, -13, -6, -15, -5, -5, -13, 0]",<class 'list'>,<class 'list'>,12,12
1177,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1178,aUwgvMM37LXBVg9iN7nXjm,"[9, 9, 2, 1, 5, -7, -11, 2, 4, -7, -9, -2, -2, 5]","[5, -6, -8, 6, -4, 1, -3, -8, 7, 4, -12, -8, -8, 2]",<class 'list'>,<class 'list'>,14,14
1179,5aYYRkKw8FwtYVFU2xZEpG,"[-7, 0]","[-14, 4]",<class 'list'>,<class 'list'>,2,2
1180,8FEyhWmJrvvvQsWUsh3Ad3,"[-1, 0, -7, 13, 0, 5, 9, 11, 2, 13, 8, -7]","[5, -2, -4, -2, 10, -2, -6, 11, 11, -1, 3, 10]",<class 'list'>,<class 'list'>,12,12
1181,GSYmvGZMW2p4FqdqjUUxmo,"[-11, 0, -2, 1, -6, -8, -1, 9, 11, -8, -14, 10]","[-2, -4, 3, 12, 3, -6, 7, -9, -7, 1, -12, -2]",<class 'list'>,<class 'list'>,12,12
1182,gTALKBhLu9mN2zgc5befVm,"[8, 15, 14, -5, 9, -4, 6]","[5, 1, 0, 2, -5, 0, 6]",<class 'list'>,<class 'list'>,7,7
1183,knNJSr9X3SiPdtFnQ6adwJ,"[-1, -8, -8, 1, 5, 2, 5, -7, 1]","[-5, -1, 3, 1, -1, 6, -5, -7, -6]",<class 'list'>,<class 'list'>,9,9
1184,UvymxDZETCL2tmsKhDfSsu,"[-14, -13, 11, -16, 0, 6]","[-11, -2, 12, 2, 13, 5]",<class 'list'>,<class 'list'>,6,6
1185,7WHeSZdbvGePaRPihFgp45,"[12, 10, 8, -7, -1, 5, -8, -5, 9, -13, -2, -4]","[-13, -4, -7, 11, -15, -17, 11, -4, -9, 11, 11, 10]",<class 'list'>,<class 'list'>,12,12
1186,HDTyMsCgY6WAkktDRhRgjT,"[4, -1, -12, -3, -3, 5, -7, -7, -4, -2, 3, -8, -4]","[-2, -3, -10, -9, -9, -6, -7, -2, -7, -12, -11, 2, 1]",<class 'list'>,<class 'list'>,13,13
1187,CX2fDvXKvrjNNZLi8hAkK4,"[2, 0, 6]","[6, 3, -6]",<class 'list'>,<class 'list'>,3,3
1188,R5oWuruwuBm3Kx7togrFJK,"[2, 0, -9, -1, 8]","[-11, 5, -10, -5, -9]",<class 'list'>,<class 'list'>,5,5
1189,MRDiLVR5nU8FHngy8jtpbu,"[-2, 9, 9, -1, 11, 11, 1, -5, -7]","[10, -2, 7, 0, -11, 11, 12, 7, 9]",<class 'list'>,<class 'list'>,9,9
1190,7wbCxz4PGA9CAKMif4deMP,[4],[-3],<class 'list'>,<class 'list'>,1,1
1191,GHmFpMU8yC6uAFxSV9gsCz,"[-5, 3, -5, 4, -4, -4, 3, -5, 1, -3, 3]","[0, -3, 4, -1, -2, 1, -3, -2, 4, 2, 1]",<class 'list'>,<class 'list'>,11,11
1192,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1193,QCTH3TjNU8LKduzRKNwBsN,"[-10, -12, -10]","[9, -10, 4]",<class 'list'>,<class 'list'>,3,3
1194,5okiV6RwWWfmiDzYP7TnvT,"[4, -3, 8, -15, -8, -6, -10, 1, 9, 11, 5, 12]","[-12, 0, -17, 6, 12, 0, 1, -3, 2, -13, 2, -8]",<class 'list'>,<class 'list'>,12,12
1195,Vi6Vfhp3aynAD7Cs3kehtG,"[4, 3, 6, -7, 3, -6, 1, 1, 4, 4]","[-5, 6, 5, -4, 6, -9, 1, -6, 4, -6]",<class 'list'>,<class 'list'>,10,10
1196,UrtKBTSxMzh65vSeMZYSVC,"[11, 10, 6, -9, 2, -6, -6, -8, 6]","[10, 0, 6, 11, -9, -4, 6, 3, 1]",<class 'list'>,<class 'list'>,9,9
1197,Nm86Ldy6ypLnLox2NhCWmf,[5],[-3],<class 'list'>,<class 'list'>,1,1
1198,ijdR4TSZHwJaQNt8fez2ne,"[-8, 7, 12, -8, -1]","[9, 0, -2, -9, -8]",<class 'list'>,<class 'list'>,5,5
1199,Kvhg9uYkHzeJ2ThyxXn9mF,"[5, -6, 6, 6, -4, -7]","[12, 12, -8, 4, -3, 2]",<class 'list'>,<class 'list'>,6,6
1200,LG8tBfL68mCYCVPAda22iB,"[2, -6, 11, 0, -4, 11, 11, 8, -6, 7, 11, 5, 5]","[8, 6, 1, -1, -7, 7, 4, 7, 11, -8, 7, -1, 4]",<class 'list'>,<class 'list'>,13,13
1201,arGhaT3Nx2iwGxwc9LkPDz,"[-6, -7, 11, 8, 10, 8, -2, 12, -5, -7, 12, 3, 9]","[3, -5, 9, 10, 11, -3, 1, -3, 9, 0, 12, -5, -2]",<class 'list'>,<class 'list'>,13,13
1202,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1203,dX8CE3SRq35oTNNGtvMNhX,"[-8, 1, 2, -8, -6, 1, 9, 9, -8, 3, 10, 6]","[5, 1, -2, 10, -7, -4, -4, -7, 3, 8, -5, -3]",<class 'list'>,<class 'list'>,12,12
1204,YApefh8U77gJJFuVLerog4,"[-3, -4, -4, 4, 5, 5, 9, 0, 5]","[-5, -6, 8, 1, -6, -1, 4, -1, 4]",<class 'list'>,<class 'list'>,9,9
1205,H37y785yJ29y7GZLexe3XZ,"[15, -3]","[-4, 11]",<class 'list'>,<class 'list'>,2,2
1206,Dg8du4vEx8mmej5setubx4,"[10, 4, 10]","[-2, 5, 1]",<class 'list'>,<class 'list'>,3,3
1207,HHDKSswHdKeMsiJCLXoce2,"[2, -7, 5, 4, -2, 2, -7, 0, 5, -7]","[-1, -4, -1, -4, -3, 4, -4, 0, 4, 4]",<class 'list'>,<class 'list'>,10,10
1208,EBFBDSXaUNTvtuzVdzGaFN,"[0, -10, -12, 6, -6, 6, -8, -11, -1, -7, -4, 1, 4, -4]","[0, -12, 6, -3, -4, -1, 6, 2, -6, -5, -7, 5, 2, -3]",<class 'list'>,<class 'list'>,14,14
1209,Baxg7UioBysv5rsQPak4eT,"[-7, 3, -11]","[-12, -12, -8]",<class 'list'>,<class 'list'>,3,3
1210,CArwYQPqCejEatx9GXapdb,"[1, -1, 12, 2, -4, 8, 1, 13, 14, 2, 8, -1]","[15, 4, 11, 9, 7, 15, -2, -3, 8, 9, -2, -6]",<class 'list'>,<class 'list'>,12,12
1211,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1212,5Bn8zcPnmneQKH3UC5tAnN,"[11, 6, 12, 10, 3, 4, 13, 1, 6, -4]","[-4, -3, -3, 14, 8, 2, -4, -3, -5, -1]",<class 'list'>,<class 'list'>,10,10
1213,dWu2LjihUniFbcKpvHbhaN,"[4, 7, 6, -6, -4, 4, 1, 6, 0, -2, -2, -5]","[2, -3, -2, -8, 1, 1, 1, 0, -5, 4, 5, 1]",<class 'list'>,<class 'list'>,12,12
1214,Jamxjc6rzMK7Wy2KYQRWED,"[2, 16, 15]","[-3, 11, 5]",<class 'list'>,<class 'list'>,3,3
1215,ZEFCXZ7nzDgYXTZQc7657p,"[-3, -3, -1, 2]","[-6, -3, -8, -1]",<class 'list'>,<class 'list'>,4,4
1216,89JykY9AbKXcqp3uzVoqWG,"[-3, 1, 5, 2]","[1, 11, 7, -7]",<class 'list'>,<class 'list'>,4,4
1217,FPneWpzBikjkmmtQFDP7dm,"[10, -2, 6, 16, -5, -3, -12, 9, 9]","[-8, 7, 14, -4, -4, -3, 2, 14, 8]",<class 'list'>,<class 'list'>,9,9
1218,hnaNnHSeg6tu6xTnUi8uhm,"[-3, -4, -1, -9, -1, 0, -2, -7]","[0, -4, -8, 0, -9, -8, -8, -1]",<class 'list'>,<class 'list'>,8,8
1219,93ztQRbKYKEwS6xjEcpqnC,[-8],[-7],<class 'list'>,<class 'list'>,1,1
1220,KW5jiai4WA4LknsFWQPRy3,"[-4, -3, 4]","[-2, 0, -6]",<class 'list'>,<class 'list'>,3,3
1221,GcfpbppeKGW3afrKZZG4Mz,"[8, -3, -4, -1, 4, -10, 10, 5, -4, 10, 5, -8, 4]","[-7, 3, -8, 2, -1, 8, 7, 6, 10, -5, -10, 7, 3]",<class 'list'>,<class 'list'>,13,13
1222,aPEVvicthUpziUZ32vGAZF,"[7, -3, 12, 5, -1]","[5, 18, 0, -3, 6]",<class 'list'>,<class 'list'>,5,5
1223,RRHyLHSituaqTgGoN6hr83,"[3, -3, -8, -12, 0, 5, -12, 7]","[-12, -6, 10, 4, 0, 7, 5, -5]",<class 'list'>,<class 'list'>,8,8
1224,kAiGSRRFaodWY7hJc8cKJG,[6],[2],<class 'list'>,<class 'list'>,1,1
1225,MuRcaxMD37T4LuHqjRCSy6,"[-7, -6, 10, -6, 4, -4, -3, 7, 9, 3]","[1, -7, 11, 7, 11, 6, 8, -4, 4, 6]",<class 'list'>,<class 'list'>,10,10
1226,Wr3NrqPrz3bZ7RFBSBiRHG,[-12],[-8],<class 'list'>,<class 'list'>,1,1
1227,Ne4mjbpyFjX27q7DSUtRyW,"[0, -10, -9, -9, 7, -2, 8, 4, 4, 8, -12, -3, 0]","[3, -1, 0, 6, 0, -12, -4, -1, -11, 7, -8, -2, -11]",<class 'list'>,<class 'list'>,13,13
1228,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1229,iUy3pWrVWYWqPDWNzpdQP3,"[-5, 11, 15, 10, -7, 3, -14, -13, 10, 11, -1, -7, -10]","[-13, -7, -1, 10, -17, -16, 16, 4, 3, 6, 2, 0, 14]",<class 'list'>,<class 'list'>,13,13
1230,JCD9NKvPTeAAchdNj99wAE,"[-12, 15, 1, 6, -3, -1, 11, -10, 11, 9, 16]","[6, 15, -12, 3, -2, -8, 4, 1, -4, -2, 11]",<class 'list'>,<class 'list'>,11,11
1231,M9AWvsosg3Ji8ZQGVfUkpK,"[15, -3, 11, 15, 17, 1, 0, 9, 14]","[14, -4, 6, 4, 18, -2, 6, 9, 7]",<class 'list'>,<class 'list'>,9,9
1232,bQ3MiK4mYsB9EMg8DBoHs5,"[-1, 7]","[-4, -5]",<class 'list'>,<class 'list'>,2,2
1233,9egaB59keZ82AsuwPFSfwM,"[-9, -6, -12, -7, 12, -2, -1, -4, 6]","[12, 12, 2, -12, 7, 3, 10, 9, -4]",<class 'list'>,<class 'list'>,9,9
1234,EVYB5La89ywz2Zs5MA8b7g,"[7, 3, 9, -3, -2, 2, 4, -2, 10, 0, 8]","[-10, -10, -1, -2, 9, 7, 6, 1, -5, -9, -5]",<class 'list'>,<class 'list'>,11,11
1235,ESGJiyxsceRzE6rGf5QShb,"[-2, 4, 0, 9, -9, 5, 3, -8, 2, -3, -11]","[-6, 8, 6, -4, 4, 8, -1, -2, -5, -10, 7]",<class 'list'>,<class 'list'>,11,11
1236,9Pd7KdQcSdGwhEFvt2pbgF,"[5, -4, -6, 4, -3, 3]","[2, 9, 11, 11, 11, -7]",<class 'list'>,<class 'list'>,6,6
1237,hKfcM7tZwX48VmuseGbjYi,"[-1, 11, -8, -4, -3]","[-10, -10, 4, -17, -2]",<class 'list'>,<class 'list'>,5,5
1238,Km2ye9hZ8r8WT96jWDKtZ9,"[7, 8, 4, 3, 5, 6, 2, 4, -2]","[-1, -9, 1, 10, 10, -6, 7, -6, 4]",<class 'list'>,<class 'list'>,9,9
1239,Upt7iEZ9EB8WDS77me35hu,"[15, -5, -5]","[7, 15, 10]",<class 'list'>,<class 'list'>,3,3
1240,Gq83XJ38SERiSQompyEvUy,"[0, 8, -7, -3, -9, -9]","[2, -1, 2, 1, 9, -4]",<class 'list'>,<class 'list'>,6,6
1241,XwhF8ervPB8D4xEv3VqA3o,"[12, 12, 1, 14, -9, -2]","[4, -10, -5, -8, 8, -9]",<class 'list'>,<class 'list'>,6,6
1242,crbM5usxZPkwg6wPJVWeKz,"[13, 12, -9, -2, 3, 3, 8, 7, -12, -8, -7]","[-13, -15, -6, 7, 11, -4, -5, 1, -7, 5, -10]",<class 'list'>,<class 'list'>,11,11
1243,ESSKfVCyu4XLKDwG2HdmJQ,"[3, 4, 15, 4, -6]","[17, 18, 17, 10, 0]",<class 'list'>,<class 'list'>,5,5
1244,gUypEVp7tdKhRf5xZK8yPT,[-7],[-3],<class 'list'>,<class 'list'>,1,1
1245,WPwv8symSVA6kn5a9pWiCe,"[-10, 4]","[-5, -7]",<class 'list'>,<class 'list'>,2,2
1246,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1247,miDNUFvt6NGbZ9UpFrFnQd,"[-10, -17, 1, -9, -3, -5, -18, -19, -19, -1, -7, -2, -10, -10]","[-18, 1, -16, -16, -14, -7, 2, -12, -9, 1, 2, -17, -3, -3]",<class 'list'>,<class 'list'>,14,14
1248,JinLHzJGp6axbtqkVgMcCp,"[4, 1, -6, 4, 2, 8, -5, -6, 0, -5, -2]","[6, 1, -3, 1, 0, 1, 7, 7, -2, 0, -6]",<class 'list'>,<class 'list'>,11,11
1249,JSbntu9QxEtLXDmW7jqcnT,"[-13, 5, -1, -16]","[-10, -14, -12, -5]",<class 'list'>,<class 'list'>,4,4
1250,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1251,XyFy9sNaXAiK23F23qoxRK,"[-2, -9, -8, 7, -14]","[-16, 5, -2, 5, 11]",<class 'list'>,<class 'list'>,5,5
1252,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1253,gUypEVp7tdKhRf5xZK8yPT,[-7],[4],<class 'list'>,<class 'list'>,1,1
1254,NiYA5MyvGnCQb5oQeiJiqG,"[-11, -6]","[-4, -15]",<class 'list'>,<class 'list'>,2,2
1255,53aqvVyh6hSvUMamWjoMgw,"[-3, 7, -9, -1, 1, -4, -3, -4]","[-7, 8, 1, 3, -5, 7, 3, 3]",<class 'list'>,<class 'list'>,8,8
1256,3KCDzVEmoZzUmMdkGzBA7D,"[-14, -7, 1, 0, -8]","[-4, -3, -10, -17, 4]",<class 'list'>,<class 'list'>,5,5
1257,PeXn7ynFStvFU5QLxZt8Kz,"[2, -5, 11, 6, -2, -4, 1, 9]","[-3, 1, 6, 1, 6, 10, 12, 13]",<class 'list'>,<class 'list'>,8,8
1258,2af8ekjtLWUiWA9Xj4gUDa,"[-4, -7, 11, -8, 2, 6, -2, -6, -1]","[0, -3, -8, 1, -7, 1, 0, 6, -8]",<class 'list'>,<class 'list'>,9,9
1259,5mUMmTMVCRXnTj6YGpzbwN,"[-1, 4, 7, 4, 3, 11, -1, 5, 8, -4, 8, 4, 3, 7]","[11, 10, -3, 5, 4, -4, 13, -2, 6, 4, 5, 12, 0, -3]",<class 'list'>,<class 'list'>,14,14
1260,eATiqtPY89XNJtyxYTsf9D,"[6, -5]","[2, -8]",<class 'list'>,<class 'list'>,2,2
1261,CNFPTV8FdXKGSNMjWPtoWp,[],[],<class 'list'>,<class 'list'>,0,0
1262,LAUJSS2SPnsntSYKA4RAbg,"[10, -6, -9, -15, -8, -3]","[-15, -3, -5, 1, -12, 4]",<class 'list'>,<class 'list'>,6,6
1263,7ZRSCZkMhXrxuEeMjNwt6w,"[-2, -8, -6, 3, -13]","[8, 15, 1, -3, 2]",<class 'list'>,<class 'list'>,5,5
1264,AVh47RJFmmNbDwpL6sR4fe,"[3, -5, -9, 5, -4, -2, 5, 4, -8]","[6, -13, -8, 0, -10, -1, 1, -14, -3]",<class 'list'>,<class 'list'>,9,9
1265,7Ke7yZjzdwodyUzGiQSEGi,"[2, -3, 4, -9, 7, 10, 10, 11]","[-6, 1, -6, 3, 10, -2, 4, 7]",<class 'list'>,<class 'list'>,8,8
